__time,/pez/service_rtt_magnet/call_id,/pez/service_rtt_magnet/request_stamp/nanosec,/pez/service_rtt_magnet/request_stamp/sec,/pez/service_rtt_magnet/response_stamp/nanosec,/pez/service_rtt_magnet/response_stamp/sec,/pez/service_rtt_magnet/rtt/nanosec,/pez/service_rtt_magnet/rtt/sec,/pez/service_rtt_magnet/success,/pez/service_rtt_neutral/call_id,/pez/service_rtt_neutral/request_stamp/nanosec,/pez/service_rtt_neutral/request_stamp/sec,/pez/service_rtt_neutral/response_stamp/nanosec,/pez/service_rtt_neutral/response_stamp/sec,/pez/service_rtt_neutral/rtt/nanosec,/pez/service_rtt_neutral/rtt/sec,/pez/service_rtt_neutral/success,/pez/service_rtt_start/call_id,/pez/service_rtt_start/request_stamp/nanosec,/pez/service_rtt_start/request_stamp/sec,/pez/service_rtt_start/response_stamp/nanosec,/pez/service_rtt_start/response_stamp/sec,/pez/service_rtt_start/rtt/nanosec,/pez/service_rtt_start/rtt/sec,/pez/service_rtt_start/success,/pez/service_rtt_stop/call_id,/pez/service_rtt_stop/request_stamp/nanosec,/pez/service_rtt_stop/request_stamp/sec,/pez/service_rtt_stop/response_stamp/nanosec,/pez/service_rtt_stop/response_stamp/sec,/pez/service_rtt_stop/rtt/nanosec,/pez/service_rtt_stop/rtt/sec,/pez/service_rtt_stop/success,rt_ms_stop,rtt_ms_magnet,rtt_ms_neutral,rtt_ms_start
1753951038.384285,376.000000000,997244492.000000000,1753951037.000000000,6536241.000000000,1753951038.000000000,9291749.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.291749000,,
1753951038.884306,,,,,,,,,377.000000000,497228453.000000000,1753951038.000000000,506100355.000000000,1753951038.000000000,8871902.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.871902000,
1753951039.885566,378.000000000,497179243.000000000,1753951039.000000000,507829950.000000000,1753951039.000000000,10650707.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.650707000,,
1753951040.425658,,,,,,,,,,,,,,,,,,,,,,,,,379.000000000,997173916.000000000,1753951039.000000000,47364368.000000000,1753951040.000000000,50190452.000000000,0.000000000,1.000000000,50.190452000,,,
1753951040.886750,,,,,,,,,,,,,,,,,380.000000000,497188591.000000000,1753951040.000000000,508607817.000000000,1753951040.000000000,11419226.000000000,0.000000000,1.000000000,,,,,,,,,,,,11.419226000
1753951041.385437,381.000000000,997277552.000000000,1753951040.000000000,7842490.000000000,1753951041.000000000,10564938.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.564938000,,
1753951041.884159,,,,,,,,,382.000000000,497197376.000000000,1753951041.000000000,505970603.000000000,1753951041.000000000,8773227.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.773227000,
1753951042.886855,383.000000000,497479010.000000000,1753951042.000000000,508469904.000000000,1753951042.000000000,10990894.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.990894000,,
1753951043.427196,,,,,,,,,,,,,,,,,,,,,,,,,384.000000000,997318331.000000000,1753951042.000000000,48077568.000000000,1753951043.000000000,50759237.000000000,0.000000000,1.000000000,50.759237000,,,
1753951043.884160,,,,,,,,,,,,,,,,,385.000000000,497219618.000000000,1753951043.000000000,505925691.000000000,1753951043.000000000,8706073.000000000,0.000000000,1.000000000,,,,,,,,,,,,8.706073000
1753951044.388147,386.000000000,997312264.000000000,1753951043.000000000,9729037.000000000,1753951044.000000000,12416773.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,12.416773000,,
1753951044.884405,,,,,,,,,387.000000000,497279371.000000000,1753951044.000000000,505983943.000000000,1753951044.000000000,8704572.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.704572000,
1753951045.885171,388.000000000,497292272.000000000,1753951045.000000000,507564513.000000000,1753951045.000000000,10272241.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.272241000,,
1753951046.427390,,,,,,,,,,,,,,,,,,,,,,,,,389.000000000,997258374.000000000,1753951045.000000000,48344246.000000000,1753951046.000000000,51085872.000000000,0.000000000,1.000000000,51.085872000,,,
1753951046.884781,,,,,,,,,,,,,,,,,390.000000000,497205957.000000000,1753951046.000000000,506465698.000000000,1753951046.000000000,9259741.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.259741000
1753951047.384999,391.000000000,997331372.000000000,1753951046.000000000,7401378.000000000,1753951047.000000000,10070006.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.070006000,,
1753951047.884192,,,,,,,,,392.000000000,497097612.000000000,1753951047.000000000,505923398.000000000,1753951047.000000000,8825786.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.825786000,
1753951048.885981,393.000000000,497299943.000000000,1753951048.000000000,507386754.000000000,1753951048.000000000,10086811.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.086811000,,
1753951049.425002,,,,,,,,,,,,,,,,,,,,,,,,,394.000000000,997316506.000000000,1753951048.000000000,46887872.000000000,1753951049.000000000,49571366.000000000,0.000000000,1.000000000,49.571366000,,,
1753951049.885792,,,,,,,,,,,,,,,,,395.000000000,497215325.000000000,1753951049.000000000,507391404.000000000,1753951049.000000000,10176079.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.176079000
1753951050.384180,396.000000000,997227737.000000000,1753951049.000000000,5737358.000000000,1753951050.000000000,8509621.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,8.509621000,,
1753951050.884128,,,,,,,,,397.000000000,497354375.000000000,1753951050.000000000,505848918.000000000,1753951050.000000000,8494543.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.494543000,
1753951051.884380,398.000000000,497246618.000000000,1753951051.000000000,505933880.000000000,1753951051.000000000,8687262.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,8.687262000,,
1753951052.425516,,,,,,,,,,,,,,,,,,,,,,,,,399.000000000,997332732.000000000,1753951051.000000000,47328985.000000000,1753951052.000000000,49996253.000000000,0.000000000,1.000000000,49.996253000,,,
1753951052.885168,,,,,,,,,,,,,,,,,400.000000000,497323305.000000000,1753951052.000000000,507434248.000000000,1753951052.000000000,10110943.000000000,0.000000000,1.000000000,,,,,,,,,,,,10.110943000
1753951053.388342,401.000000000,997210964.000000000,1753951052.000000000,8346193.000000000,1753951053.000000000,11135229.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.135229000,,
1753951053.884446,,,,,,,,,402.000000000,497338218.000000000,1753951053.000000000,506206866.000000000,1753951053.000000000,8868648.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.868648000,
1753951054.885821,403.000000000,497290382.000000000,1753951054.000000000,508110825.000000000,1753951054.000000000,10820443.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.820443000,,
1753951055.425338,,,,,,,,,,,,,,,,,,,,,,,,,404.000000000,997127799.000000000,1753951054.000000000,47131187.000000000,1753951055.000000000,50003388.000000000,0.000000000,1.000000000,50.003388000,,,
1753951055.883964,,,,,,,,,,,,,,,,,405.000000000,497090277.000000000,1753951055.000000000,505646348.000000000,1753951055.000000000,8556071.000000000,0.000000000,1.000000000,,,,,,,,,,,,8.556071000
1753951056.388294,406.000000000,997290807.000000000,1753951055.000000000,8429978.000000000,1753951056.000000000,11139171.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,11.139171000,,
1753951056.888025,,,,,,,,,407.000000000,497449229.000000000,1753951056.000000000,509624620.000000000,1753951056.000000000,12175391.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,12.175391000,
1753951057.888798,408.000000000,497229016.000000000,1753951057.000000000,510368775.000000000,1753951057.000000000,13139759.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.139759000,,
1753951058.425403,,,,,,,,,,,,,,,,,,,,,,,,,409.000000000,997186449.000000000,1753951057.000000000,47176425.000000000,1753951058.000000000,49989976.000000000,0.000000000,1.000000000,49.989976000,,,
1753951058.884935,,,,,,,,,,,,,,,,,410.000000000,497249056.000000000,1753951058.000000000,506549138.000000000,1753951058.000000000,9300082.000000000,0.000000000,1.000000000,,,,,,,,,,,,9.300082000
1753951059.385509,411.000000000,997177336.000000000,1753951058.000000000,7033841.000000000,1753951059.000000000,9856505.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,9.856505000,,
1753951059.884069,,,,,,,,,412.000000000,497117288.000000000,1753951059.000000000,505809881.000000000,1753951059.000000000,8692593.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,8.692593000,
1753951060.888639,413.000000000,497245866.000000000,1753951060.000000000,510670219.000000000,1753951060.000000000,13424353.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,13.424353000,,
1753951061.427558,,,,,,,,,,,,,,,,,,,,,,,,,414.000000000,997277667.000000000,1753951060.000000000,48669885.000000000,1753951061.000000000,51392218.000000000,0.000000000,1.000000000,51.392218000,,,
1753951061.884504,,,,,,,,,,,,,,,,,415.000000000,497345565.000000000,1753951061.000000000,506131088.000000000,1753951061.000000000,8785523.000000000,0.000000000,1.000000000,,,,,,,,,,,,8.785523000
1753951062.385832,416.000000000,997281547.000000000,1753951061.000000000,7595065.000000000,1753951062.000000000,10313518.000000000,0.000000000,1.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,10.313518000,,
